,time,value
0,1642978935.1166565,1.1442288303112762
1,1642982971.1140926,-0.31974065047021916
2,1642986185.895381,-0.03952370293716805
3,1642989757.8565457,1.3661715540941557
4,1642993359.8559012,1.932532981258574
5,1642996994.5299551,1.982970986873752
6,1643000606.2637556,1.9463309668223314
7,1643004231.0885112,2.8239106439050006
8,1643007736.6001415,1.9821277662932655
9,1643011372.5866444,2.7500710227372243
10,1643014993.9074676,3.0190138341535877
11,1643018555.3853445,3.3426411940203953
12,1643022172.9020543,3.3542229106661625
13,1643025770.7685897,3.5779053173982063
14,1643029347.4202704,3.957368893964266
15,1643032964.3820858,3.439571712546167
16,1643036556.2621377,3.4541326930540945
17,1643040177.884359,3.3608340236667713
18,1643043762.3192353,2.4042083933122305
19,1643047350.138859,1.4500656573737243
20,1643050949.7604804,0.8866304507363956
21,1643054552.0979037,-0.06128282912661864
22,1643058151.1047003,-0.32638921677346794
23,1643061748.334829,1.103433246663081
24,1643065320.1109018,-0.34492738485737423
25,1643069125.1534286,0.8789995492273719
26,1643072601.2569325,1.3963679008603158
27,1643076152.9384382,-0.004908179982254819
28,1643079756.61062,-0.007394961928257148
29,1643083414.8768158,-0.005292458984380769
30,1643087005.981778,1.450911704231318
31,1643090636.0855048,2.2987062382423273
32,1643094168.0649333,-0.02724034430807583
33,1643097779.9056497,-0.0248346036267985
34,1643101390.1241856,-0.020241925287906436
35,1643104969.6044226,1.4633234672309927
36,1643108565.1884344,-0.022768753179907945
37,1643112171.503281,-0.02273834104736707
38,1643115751.0464528,-0.000743726718512785
39,1643119357.1843674,1.4633099351558778
40,1643122965.2686172,-0.0007389550411025103
41,1643126575.3487995,-0.001011472945291305
42,1643130153.6861234,1.46332384861193
43,1643133751.7877386,-0.16549919458728948
44,1643137366.8784623,-0.022380278522929793
45,1643140967.8843203,1.4661239395048125
46,1643144550.2769828,-0.32637975702839056
47,1643148148.2047603,-0.4918971111390041
48,1643151714.0018754,1.098447772507505
49,1643155508.6966522,0.8830665891469563
50,1643158971.0803058,-0.3263927598765528
51,1643162582.5369804,-0.3864764448167515
52,1643166146.0544302,0.7929467379099832
53,1643169799.2545228,1.5104720277644064
54,1643173378.8229644,1.950371754153293
55,1643177042.4294474,2.3240777618205217
56,1643180540.0816946,1.3646395437825847
57,1643184182.9833682,1.4099537318390745
58,1643187787.8975809,-8.088387858197396e-05
59,1643191363.7555625,-0.019979082118489727
60,1643194951.6162207,-0.1623948284633223
61,1643198564.0868516,1.472312177228207
62,1643202140.150579,2.3592368399108676
63,1643205757.165603,-0.002455255097050722
64,1643209344.1883678,-0.019932310847680476
65,1643212971.04077,1.53409665239601
66,1643216535.6033328,0.8230709010487066
67,1643220195.0630224,0.8763075250665545
68,1643223767.355911,0.8783825344493674
69,1643227363.5245519,0.8820423699343438
70,1643230955.9129686,1.1069280902368255
71,1643234536.0602148,0.8570424704506112
72,1643238127.5090933,0.8861211715985031
73,1643241921.6377683,0.8824456586937899
74,1643245354.5964441,0.8820434721854276
75,1643248952.206226,0.8824967914613676
76,1643252549.8692544,-0.3197305795969025
77,1643256205.3791754,0.8856601085923248
