,time,value
0,1647214117.2682521,0.2453006200097402
1,1647214417.7352335,0.5073147042301562
2,1647215016.8382986,0.5073147042301562
3,1647215617.0219412,0.4474275028815658
4,1647215917.6783311,-0.2361280180120055
5,1647216517.4957995,0.8819982053373722
6,1647216816.9518902,-0.16976303027583164
7,1647217417.8101468,0.38832197400906654
8,1647218317.0362074,-1.1391646214309865
9,1647218617.6369493,1.041210684968526
10,1647218917.0642595,0.9484080409208095
11,1647219517.5120282,1.0775535021104599
12,1647220117.41989,1.0775535021104599
13,1647220417.3152385,-1.3166818062314454
14,1647221016.8597887,-0.14823115269032988
15,1647221317.7071133,0.6708001311890743
16,1647221917.245752,0.7840403973697548
17,1647222216.7053037,0.17292188397948516
18,1647222816.7759767,1.9436268952204316
19,1647223116.9532368,-0.3644050626403171
20,1647224017.2338693,-0.7721932141886849
21,1647224317.5362778,0.9324362636709788
22,1647224617.3372772,0.9324362636709788
23,1647224917.2863953,0.9324362636709788
24,1647225217.646135,0.9324362636709788
25,1647225517.4022703,0.8656781844563757
26,1647225817.2519972,-0.7151815096304027
27,1647226117.7741144,-0.7151815096304027
28,1647226417.4130895,-0.8260632266114075
29,1647226717.0429375,-0.8260632266114075
30,1647227017.6639695,0.21247457556160798
31,1647227317.5934522,0.21247457556160798
32,1647227617.279972,0.23514089179743844
33,1647227918.1926048,0.23514089179743844
34,1647228216.8790185,-0.015056017657799363
35,1647228516.6505885,-0.023606731213970392
36,1647229117.6425521,-0.023606731213970392
37,1647229416.240039,2.1708641713104018
38,1647229717.5097108,1.8516322950423725
39,1647230017.2221086,0.5311367523312407
40,1647230317.6183455,0.34609354746617554
41,1647230917.4204218,-0.130737029615234
42,1647231217.398338,2.213174543179363
43,1647232117.2908251,1.673994570450261
44,1647232417.6052504,1.673994570450261
45,1647232717.2297685,1.4955776193259638
46,1647233016.7912068,0.004566964757214308
47,1647233616.990121,0.20129209987519275
48,1647233917.564277,0.5974492749948369
49,1647234517.2545962,1.0132400764188503
50,1647234817.0692291,0.10245775584571382
51,1647235416.7452502,0.32371742798133935
52,1647235717.9989328,0.32371742798133935
53,1647236018.0062728,0.32371742798133935
54,1647236317.4536412,-0.3915135376083219
55,1647236616.9113128,-1.2599445915963123
56,1647237217.2240644,0.7489119252315465
57,1647237516.3777318,0.7489119252315465
58,1647237817.8286676,0.7489119252315465
59,1647238117.2875402,-0.12665829015502594
60,1647238417.0364199,1.6734507572873372
61,1647238717.5486119,0.23612801801200567
62,1647239017.6092222,0.6635806139865654
63,1647239617.4091375,-0.45749653920977906
64,1647240217.2239985,-0.21846114732417882
65,1647241117.0195599,0.8816312731298821
66,1647242016.7081163,-0.3770739371823612
67,1647242617.5885358,-1.0271910512737292
68,1647242917.4259217,-1.4280020546016405
69,1647243217.3524208,-0.3873871957511243
70,1647243816.854561,1.9124899168113978
71,1647244417.7202802,1.2706721882220031
72,1647244717.4399657,1.0285787400303585
73,1647245318.182399,-0.32867325300965583
74,1647245617.8327656,1.7806954267472959
75,1647245917.696568,0.5873365676844613
76,1647246216.7558072,1.9600209332993137
77,1647246517.5541852,0.5873365676844613
78,1647247417.2968278,-0.5805755142830856
79,1647248017.6226304,0.7515317239413623
80,1647248317.405694,-1.4190950231605357
81,1647248916.713112,0.09284595357869792
82,1647249517.8332624,-0.4382867024117731
83,1647249817.5344229,0.7075082283283499
84,1647250117.9012253,0.8985792254355532
85,1647250417.728484,0.15050123936408807
86,1647250716.8412309,0.43971734870883833
87,1647251016.609401,-0.5396479902921
88,1647251316.8123555,0.8551137933065028
89,1647251616.9097106,0.8551137933065028
90,1647251917.183645,-0.2662108535950731
91,1647252817.0170486,1.52696125461183
92,1647253117.6471245,-0.17283687400232925
93,1647253417.2244325,0.5510077741597553
94,1647253716.8976085,0.33866976258633075
95,1647254017.0165985,-0.8975538768360338
96,1647254317.385737,-0.7033278954988009
97,1647254616.2590854,1.107542594251458
98,1647254917.5871568,0.4573851768911837
99,1647255217.3580642,0.40127802262082785
100,1647255516.980199,0.595100025327419
101,1647256117.250024,-0.16452331295689201
102,1647256417.1546724,-0.8766654687609703
103,1647256717.9415274,-0.23723863704368806
104,1647257317.614235,0.22684230607949352
105,1647258217.0537736,-0.591876549488768
106,1647258818.1257155,-0.34348676840144654
107,1647259116.8339298,0.5647725395875223
108,1647260016.9518359,0.40127802262082785
109,1647260916.7972405,0.9104726589254821
110,1647261217.543808,-0.5179445401318068
111,1647261517.51643,0.9793843587240679
112,1647261816.8186724,-0.29566885085084915
113,1647262417.4823527,-0.6071679970538881
114,1647262717.0447133,1.0609600230359362
115,1647263317.2375126,-1.1029765426022518
116,1647263617.401721,-0.9265083600150251
117,1647263917.7968426,1.7426662993003963
118,1647264218.0022683,0.7200121539071995
119,1647264517.338514,0.18965549364607134
120,1647264817.4642336,0.4940116084358994
121,1647265117.1706083,-0.7070414956876174
122,1647265416.7143016,-0.5073608216218997
123,1647266017.5010197,0.29964571601051
124,1647266317.1933687,-1.0349022415854785
125,1647266617.277938,0.4494652494303536
126,1647267217.6865208,0.7055963403030292
127,1647267516.8626125,-1.9818239184332158
128,1647267816.7429545,-1.0369999261059233
129,1647268117.294022,0.22684230607949352
130,1647268417.4544764,1.5804037435476512
131,1647268717.2347558,1.6077075094709974
132,1647269017.3228965,1.5804037435476503
133,1647269317.8640714,-0.20486365545639398
134,1647269617.6272275,0.11999407494425951
135,1647269917.286412,-1.0216819512049038
136,1647270217.2277138,1.107542594251458
137,1647270816.9182765,-0.7689545898483428
138,1647271418.0169756,0.9793843587240679
139,1647271717.8252432,-0.7511497475019564
140,1647272018.0942917,-0.24557324374839012
141,1647272617.7410305,1.2013830444353455
142,1647272917.4107416,0.5396137573492138
143,1647273217.8861268,0.6783085574684998
144,1647273516.6445653,1.5804037435476503
145,1647274417.731088,-0.22540340916888768
146,1647274717.5060766,0.8082295452767488
147,1647275017.1338665,0.034325624205411714
148,1647275316.7200413,0.5502329298728932
149,1647275617.9338706,-1.5456969417624686
150,1647275917.5604506,1.8068270654733
151,1647277117.4860568,0.5458674348466381
152,1647277716.9412215,-0.6891537329049967
153,1647278017.5128968,0.4871405817780562
154,1647278317.5445402,0.5502329298728932
155,1647278618.47324,-0.2408878554347587
156,1647278917.5002952,1.3072992138714417
157,1647279217.5614145,0.6479733931570162
158,1647279817.3769243,1.3072992138714417
159,1647280417.0305352,-1.132244366123958
160,1647280717.2481701,-1.1658222349889416
161,1647281017.2619429,-0.268933656440716
162,1647281317.6541817,0.6757140411250314
163,1647281616.9213264,-0.9153581598827002
164,1647281917.5885427,-1.0997981619562036
165,1647282218.9722738,-0.628950343173701
166,1647282518.4154305,1.8412378649508792
167,1647283117.9668353,-0.9872646167260545
168,1647283417.3811088,0.7522919056522164
169,1647283717.3941991,0.41667695100817764
170,1647284017.6087062,0.2706416397758346
171,1647285217.3015695,-0.818800749441597
172,1647285517.8476639,1.4310304495713242
173,1647285816.993053,-0.23683726484524903
174,1647286116.6493928,-0.14589809682522115
175,1647286417.955414,0.4574891649744771
176,1647286716.8195255,-0.16484634004636592
177,1647287016.6915853,0.12679307896438646
178,1647287617.7013464,0.037174826669518025
179,1647287917.772478,0.13034889731129717
180,1647288517.9069655,0.7435230191873973
181,1647288817.1261828,-0.7570117159937448
182,1647289117.9055636,0.385791961675175
183,1647289717.3786163,-0.08561667941972265
184,1647290017.9832115,0.6711799045074455
185,1647290317.6286051,0.578609038075086
186,1647290617.7324903,-0.28388824804233104
187,1647291217.2955565,-0.08561667941972265
