,time,value
0,1646873405.9399257,0.0780632027652199
1,1646874332.2118914,0.0780632027652199
2,1646875205.8672793,0.0780632027652199
3,1646876093.9687176,0.0780632027652199
4,1646876990.6458156,0.0780632027652199
5,1646877906.783347,0.145337454241173
6,1646878792.2817414,0.145337454241173
7,1646879668.3825042,0.145337454241173
8,1646880566.657658,0.145337454241173
9,1646881494.6212797,0.145337454241173
10,1646882371.6467383,0.145337454241173
11,1646883307.7443297,0.145337454241173
12,1646884204.1202643,0.145337454241173
13,1646885119.8627937,0.145337454241173
14,1646886005.0739715,0.145337454241173
15,1646886891.3574512,0.145337454241173
16,1646887788.6276822,-0.0222829841150867
17,1646888707.1853447,-0.0222829841150867
18,1646889591.160427,-0.0222829841150867
19,1646890706.680486,0.1792036755453547
20,1646891604.8781614,0.1792036755453547
21,1646892524.0811863,0.1792036755453547
22,1646893407.0730612,0.1792036755453547
23,1646894171.780372,0.1792036755453547
24,1646895074.9376726,0.1792036755453547
25,1646895983.9934866,0.1792036755453547
26,1646896870.5324123,0.1792036755453547
27,1646897762.4559395,0.1792036755453547
28,1646898652.0010426,0.1792036755453547
29,1646899573.0808394,0.1792036755453547
30,1646900462.0134928,0.1792036755453547
31,1646901348.9927876,0.1792036755453547
32,1646902248.850779,0.1792036755453547
33,1646903156.1859803,0.1792036755453547
34,1646904047.492479,0.1792036755453547
35,1646904930.5996256,0.1792036755453547
36,1646905828.9916203,0.1792036755453547
37,1646906744.929211,0.123048475369532
38,1646907628.460451,0.123048475369532
39,1646908560.5849056,0.123048475369532
40,1646909456.296703,0.123048475369532
41,1646910397.7113657,0.123048475369532
42,1646911260.7646518,0.123048475369532
43,1646912158.3149295,0.1792036755453547
44,1646913050.8656025,0.1792036755453547
45,1646913978.530286,0.1792036755453547
46,1646914856.6014946,0.1792036755453547
47,1646915770.9223175,0.1792036755453547
48,1646916669.028896,0.1792036755453547
49,1646917591.5708966,0.1792036755453547
50,1646918468.3255985,0.6959421361514697
51,1646919341.153408,0.6959421361514697
52,1646920235.2761302,0.6959421361514697
53,1646921152.5912163,0.6987370551790785
54,1646922043.3643944,0.6959393447701248
55,1646922912.1090865,0.8981715000682813
56,1646923807.5325663,0.6959393447701248
57,1646924718.4945152,0.6987370551790785
58,1646925607.6899056,0.6987370551790785
59,1646926484.407164,0.6931444257425161
60,1646927382.3592217,0.6987429946503386
61,1646928293.8881872,0.6931444257425161
62,1646929183.0967848,0.6931444257425161
63,1646930094.590278,0.6931444257425161
64,1646930994.5912378,0.6959393447701248
65,1646931897.1437798,0.6959393447701248
66,1646932793.775622,0.9019017806135534
67,1646933676.718444,0.6959393447701248
