,time,value
0,1643022425.245383,1.830961358032553
1,1643025996.875876,1.830961358032553
2,1643029580.1830008,1.822038885400447
3,1643033215.0094955,1.8219006181247042
4,1643036772.0948946,1.822302946968564
5,1643040427.4559975,1.831383191212347
6,1643044003.226444,1.831370403599952
7,1643047577.551646,1.8312297596247034
8,1643051202.0282867,1.8312169756048156
9,1643054795.5660877,1.831511083810374
10,1643058385.1916575,1.8313576162870222
11,1643061995.5839636,1.8495342485966242
12,1643065540.7837553,1.8405129536769969
13,1643069365.8132923,1.8503149199819142
14,1643072824.31113,1.8497458447037425
15,1643076381.6188412,1.8496929379125913
16,1643079997.1739402,3.1203666034977355
17,1643083658.4363792,3.1191249402677195
18,1643087263.9919062,3.1048841344365012
19,1643090861.1073935,3.106071861923152
20,1643094414.1411347,3.1048841344365012
21,1643098003.248703,3.120677772369578
22,1643101627.813664,3.124435568824928
23,1643105195.9215178,2.944126010405097
24,1643108815.3847096,3.1191249402677195
25,1643112415.931248,3.1203666034977355
26,1643115985.5482519,3.1001765301088313
27,1643119585.5360346,3.0938137301003406
28,1643123211.8192194,3.407283842964424
29,1643126815.4815633,3.416962356116364
30,1643130375.7494066,3.419432800553919
31,1643133981.905307,3.459247188457189
32,1643137602.802717,3.4041273662291283
33,1643141215.2132702,3.090111953995367
34,1643144798.4182036,3.4161434879760755
35,1643148406.8112354,3.406491536694301
36,1643151940.217199,3.4621062728231955
37,1643155732.796058,3.4161434879760755
38,1643159194.9112298,3.406491536694301
39,1643162826.2146602,3.4041273662291283
40,1643166395.9724953,3.093527468725013
41,1643170035.1348095,3.406491536694301
42,1643173614.3128853,3.4041273662291283
43,1643177295.347556,3.0889814150987553
44,1643180765.0447302,3.0938137301003406
45,1643184422.859269,3.0949613178375572
46,1643188028.830767,3.0946740386175313
47,1643191586.9341826,3.416962356116364
48,1643195166.644264,3.4041273662291283
49,1643198814.3380697,3.1194349054628145
50,1643202365.8794732,3.099592883259788
51,1643205987.5250702,3.1039962045160294
52,1643209587.6680887,3.118505907443621
53,1643213179.883359,2.9428525659727223
54,1643216773.6144416,2.942308261722644
55,1643220432.4617956,3.1175795930391925
56,1643224018.2728581,3.1042919092881704
57,1643227578.6044145,3.1222381659845557
58,1643231185.6469476,3.117271415116927
59,1643234767.2137163,3.099592883259788
60,1643238370.25301,3.122551158917545
61,1643242164.7101822,3.099592883259788
62,1643245604.1308777,2.942308261722644
63,1643249162.601719,3.0981383684335375
64,1643252797.4014468,3.098428747416057
65,1643256436.6655953,3.1042919092881704
66,1643260039.0977721,3.103110715122438
67,1643263693.0509403,3.122551158917545
68,1643267184.8722343,2.9430341946363288
69,1643270827.1074808,3.099592883259788
70,1643274446.4095788,2.9430341946363288
71,1643278014.196771,3.1028160918952095
72,1643281600.5740616,3.1175795930391925
