,time,value
0,1648381815.5242906,1.208990053570922
1,1648382411.755019,-0.5762526177174435
2,1648383013.299966,0.0668932751937093
3,1648383614.3266253,0.3525251714490724
4,1648384212.1420207,1.3902781030993898
5,1648384815.8721764,0.3054807880993974
6,1648385414.9460554,1.208990053570922
7,1648386017.286682,1.208990053570922
8,1648386615.9972506,0.2938285878446939
9,1648389129.2781358,1.208990053570922
10,1648389730.2146037,0.670997342904572
11,1648390335.0860243,1.208990053570922
12,1648390931.21732,1.208990053570922
13,1648391537.9803798,0.34069482708779536
14,1648392130.4562616,1.208990053570922
15,1648392728.854249,1.208990053570922
16,1648393331.4679005,-0.34069482708779536
17,1648393936.0431182,-0.727913290881644
18,1648394532.8926866,-0.31717461426306087
19,1648395125.9544518,1.1861690261641924
20,1648395730.9340131,2.8447632422993725
21,1648396334.3114808,1.208990053570922
22,1648396926.0723026,1.8973801936193586
23,1648397531.7352064,0.038696161564805785
24,1648398133.9915001,0.7425110195522766
25,1648398733.1207843,1.6780705182209088
26,1648399333.4609427,0.8180417759124541
27,1648399932.0598125,1.6341744669080696
28,1648400528.721247,1.6341744669080696
29,1648401131.9641225,0.6850167784751023
30,1648401738.7835994,1.0605622435314257
31,1648402328.914476,0.6161768921730953
32,1648402930.9664078,0.6433454053929168
33,1648403536.5755055,0.03342793483025524
34,1648404134.4852006,0.0668932751937093
35,1648404735.8386657,0.8656781844563757
36,1648405343.255306,0.670997342904572
37,1648405934.4525127,0.03342793483025524
38,1648406535.66189,0.9853657550352514
39,1648407132.2810907,0.2822161470625082
40,1648407740.279874,-0.3525251714490724
41,1648408338.8627076,0.46149369421815845
42,1648408946.8606026,-0.3054807880993974
43,1648409539.9253023,0.657108566424889
44,1648410138.1506023,0.5244005127080407
45,1648410746.8059034,0.787291727668475
46,1648411343.194721,0.9089154801274001
47,1648411939.4314194,0.2706416397758346
48,1648412551.7564876,0.23612801801200567
49,1648413151.3576875,1.4514066228072906
50,1648413737.4010563,1.5184980572589315
51,1648414345.3252976,-2.8447632422993725
52,1648414940.6079826,2.8447632422993725
53,1648415548.518924,2.8447632422993725
54,1648416150.9651961,1.6341744669080696
55,1648416744.5695412,1.5184980572589315
56,1648417340.2459126,1.6341744669080696
57,1648417941.8704634,-1.777077098777975
58,1648418549.5136673,1.6341744669080696
59,1648419148.1363125,1.5184980572589315
60,1648419748.3023508,1.6341744669080696
61,1648420342.3018599,1.5184980572589315
62,1648420943.0256207,1.4849523400331115
63,1648421553.6322029,1.5184980572589315
64,1648422144.8126984,1.9695593972966896
65,1648422756.418519,1.5184980572589315
66,1648423346.2452164,1.5184980572589315
67,1648423950.865887,0.41246312944140484
68,1648424552.0952315,0.657108566424889
69,1648425145.8734393,1.5547735945968528
70,1648425746.7861497,-0.14533745424117286
71,1648426355.1505957,-0.1678940047881054
72,1648426948.7363744,1.4841174003594793
73,1648427546.483074,-0.2822161470625081
74,1648428163.4581077,1.0222413874778957
75,1648428750.9944878,2.8447632422993725
76,1648429355.5317838,2.2865479513109825
77,1648429969.4493217,-0.9324362636709791
78,1648430548.998976,2.1556486441957894
79,1648431159.7721639,2.1556486441957894
80,1648431761.3552911,-0.022282984115086793
81,1648432354.1840208,1.59321881802305
82,1648432952.91929,1.5184980572589315
83,1648433559.863583,-0.1678940047881054
84,1648434162.4731376,0.5116601379289974
85,1648434753.4967477,-0.5762526177174435
86,1648435366.3052754,-0.3763366085086757
87,1648435955.9765463,0.4368471222579287
88,1648436555.615315,1.1055782356969406
89,1648437163.2449586,0.7572687167233753
90,1648437755.7913287,0.24759931026108395
91,1648438352.3315442,-0.3763366085086757
92,1648438960.5625708,1.0036329724426833
93,1648439551.7301075,1.4514066228072906
94,1648440162.1892374,0.5116601379289974
95,1648440762.3821402,0.32891197566572233
96,1648441358.317262,1.3902781030993898
97,1648441958.1340525,0.7279132908816445
98,1648442563.0812588,1.3615709340755842
99,1648443158.788266,0.5116601379289974
100,1648443759.9401693,0.7572687167233753
101,1648444372.1505997,1.5184980572589315
102,1648444954.5763507,0.9497835969634424
103,1648446774.6262748,1.59321881802305
104,1648447355.9256427,0.32891197566572233
105,1648447979.667893,0.5116601379289974
106,1648448557.9165857,0.8495855373182967
107,1648450376.8013127,1.4514066228072906
108,1648450960.8746922,0.46149369421815845
109,1648452776.3399174,0.7572687167233753
110,1648453369.1455455,0.46149369421815845
111,1648453970.4613602,0.5631491384553193
112,1648454571.7993238,1.4514066228072906
113,1648455181.3292794,-0.3763366085086757
114,1648455769.652546,1.0036329724426833
115,1648456361.7379615,1.3902781030993898
116,1648456974.3296022,1.6341744669080696
117,1648457572.7883356,-0.2591032781466755
118,1648458176.874828,-0.2132767449546069
119,1648458769.944284,-0.3763366085086757
120,1648459374.695195,-0.5244005127080407
121,1648459972.2302835,-0.5762526177174435
122,1648460589.1655843,-0.6027625453630568
123,1648461174.2200153,-0.8180417759124541
124,1648461774.0596204,-0.6027625453630568
125,1648462388.9097903,-0.6027625453630568
