,time,value
0,1646907557.7044601,1.4838089305728654
1,1646908482.7662544,1.4838089305728654
2,1646909382.208142,1.4838089305728654
3,1646910301.4465547,1.4838089305728654
4,1646911183.6709328,0.06699770970640444
5,1646912080.1869488,1.4838089305728654
6,1646912978.7884672,1.4838089305728654
7,1646913887.902872,0.11164416967891456
8,1646914780.0104313,1.4838089305728654
9,1646915693.9541974,1.4838089305728654
10,1646916592.3233411,1.166551552185187
11,1646917498.5457587,1.166551552185187
12,1646918392.5938315,0.20189347914185077
13,1646919266.633,1.4950503482702728
14,1646920164.8684096,0.13409603654376606
15,1646921076.2438314,1.4950503482702728
16,1646921964.516164,1.4950503482702728
17,1646922838.4361186,0.16227056489326372
18,1646923737.9181561,1.4950503482702728
19,1646924643.999961,1.4950503482702728
20,1646925538.1993573,1.4950503482702728
21,1646926415.1224327,1.4950503482702728
22,1646927313.3278918,1.4950503482702728
23,1646928220.601795,-1.0326370992037317
24,1646929113.646492,1.2566265700156716
25,1646930024.63964,0.12285461884635916
26,1646930924.335973,0.1004337205114699
27,1646931825.9332786,1.4514066228072906
28,1646932724.7363768,1.3615709340755842
29,1646933606.1678357,1.6341744669080696
30,1646934503.678382,1.6780705182209088
31,1646935415.2223084,1.5184980572589315
32,1646936305.7850657,1.5184980572589315
33,1646937197.854367,1.725460899561607
34,1646938096.2171113,1.725460899561607
35,1646939009.4655397,1.725460899561607
36,1646939897.6406493,1.725460899561607
37,1646940793.302913,1.725460899561607
38,1646941692.9716957,1.8973801936193586
39,1646942611.4392908,0.08924287887565444
40,1646943497.9074202,-0.8892804784998701
41,1646944441.8216898,1.7951998680022156
42,1646945337.438244,1.251442607035623
43,1646946237.6998663,-0.5785023315343613
44,1646947137.7311249,1.4607424235757671
45,1646947932.7006733,1.6520029526473106
46,1646948832.8699977,1.2746706599129707
47,1646949734.64481,-1.060562243531426
48,1646950631.747684,-0.15660576911585486
49,1646951550.4806988,0.8690768741621661
50,1646952449.852428,1.251442607035623
51,1646953356.3099234,0.8206763380526455
52,1646954250.162863,0.8206763380526455
53,1646955139.1359966,0.8206763380526455
54,1646956039.209592,0.8206763380526455
