,time,value
0,1642914427.292703,1.532566589935319
1,1642918057.4304893,2.366665269525206
2,1642921586.5574033,1.6994300122998243
3,1642925219.1724641,1.7487112829261842
4,1642928816.7326853,0.6329948716107017
5,1642932398.824435,0.6464921759748476
6,1642935993.0821185,2.2171530616702935
7,1642939597.3433917,1.7487248320181952
8,1642943179.3396904,0.5514615694267654
9,1642946787.9400296,0.5528898608537589
10,1642950393.308546,0.6449812431339913
11,1642954002.4252362,1.7431821475973683
12,1642957573.5225422,0.6453319807027522
13,1642961190.3343985,0.6349851180123154
14,1642964794.4060476,0.6348188040622408
15,1642968387.8778045,1.7057203378385957
16,1642971962.510628,1.7492509098904307
17,1642975598.0365937,2.232833609999081
18,1642979157.6436694,2.2349201737636593
19,1642983211.3370168,1.7058022590399118
20,1642986431.7684882,2.2349201737636593
21,1642989992.4006484,2.2330323719451446
22,1642993598.9625957,1.7499578502213005
23,1642997221.1492465,1.7057932983509305
24,1643000843.449936,1.7444046211486062
25,1643004435.8486235,0.5556990379030274
26,1643007964.4382074,0.6374439362782204
27,1643011608.7097776,0.6361319625377246
28,1643015231.093695,1.7535097342196657
29,1643018786.7915263,1.709667971877841
30,1643022425.2613337,2.244049765551224
31,1643025996.8858783,2.3867385735106263
32,1643029580.1937404,2.3688540137132295
33,1643033215.020398,2.366685051600385
34,1643036772.1399436,2.366685051600385
35,1643040427.4699092,2.2168888412003755
36,1643044003.2354596,2.231642126605509
37,1643047577.560585,2.23141144301806
38,1643051202.0409577,2.231642126605509
39,1643054795.6156657,2.23141144301806
40,1643058385.233891,2.3467047074352116
41,1643061995.5963342,2.2316096874689975
42,1643065540.7926729,1.7486976803053893
43,1643069365.8281264,1.748795544532266
44,1643072824.321548,2.2316389163779276
45,1643076381.6279826,2.3493827591174794
46,1643079997.1900604,1.5335507415734762
47,1643083658.4485345,1.5335506205158693
48,1643087264.0082858,1.49925505016342
49,1643090861.1167884,1.498851678225333
50,1643094414.151308,1.314687736815747
